url,html,label
https://www.ectomy.co.jp/,"<input aria-invalid=""false"" aria-required=""true"" class=""wpcf7-form-control wpcf7-text wpcf7-validates-as-required"" name=""your-kana"" size=""40"" type=""text"" value=""""/>",name_furi
https://www.eg-testing.co.jp/,"<input id=""userNameKana"" name=""name2"" placeholder=""【例】ヤマダ タロウ"" required="""" type=""text"" value=""""/>",name_furi
https://www.exeojapan.com/,"<input id=""contact-kana"" maxlength=""128"" name=""kana"" placeholder=""エクシオタロウ"" required="""" type=""text"" value=""""/>",name_furi
https://www.ipi.co.jp/,"<input class=""_1SOvY has-custom-focus"" id=""input_comp-krcoflv11"" maxlength=""100"" name=""フリガナ"" placeholder="" "" type=""text"" value=""""/>",name_furi
https://www.jicdom.co.jp/,"<input class=""form-control"" name=""フリガナ"" size=""60"" type=""text"" value=""""/>",name_furi
https://www.kcct.co.jp/,"<input id=""furigana-n"" name=""furigana-n"" size=""30"" tabindex=""2"" type=""text"" value=""""/>",name_furi
https://www.kk-system.com/,"<input class=""form-control"" name=""kana1"" type=""text"" value=""""/>",name_furi
https://www.ktcc.co.jp/,"<input class=""yNameF"" name=""yNameF"" placeholder=""例) ヤマダ タロウ"" size=""60"" type=""text"" value=""""/>",name_furi
https://www.link-software.co.jp/,"<input aria-invalid=""false"" aria-required=""true"" class=""wpcf7-form-control wpcf7-text wpcf7-validates-as-required"" name=""your-furigana"" placeholder=""例）ヤマダ　タロウ"" size=""40"" type=""text"" value=""""/>",name_furi
https://www.m-gild.com/,"<input id=""form-kana"" maxlength=""20"" name=""お名前（カナ）"" type=""text""/>",name_furi
https://www.maruweb.co.jp/ja/,"<input aria-invalid=""false"" aria-required=""true"" class=""wpcf7-form-control wpcf7-text wpcf7-validates-as-required inputxt"" name=""kana"" size=""40"" type=""text"" value=""""/>",name_furi
https://www.neo-s.jp/,"<input class=""fx-col-100-xs fx-col-75-m"" id=""phonetic"" name=""_フリガナ"" required=""required"" type=""text""/>",name_furi
https://www.net-tbc.co.jp/,"<input aria-invalid=""false"" aria-required=""true"" class=""wpcf7-form-control wpcf7-text wpcf7-validates-as-required"" name=""your-ruby"" size=""40"" type=""text"" value=""""/>",name_furi
https://www.nitto-tech.co.jp/,"<input aria-invalid=""false"" class=""wpcf7-form-control wpcf7-text"" name=""name2"" size=""40"" type=""text"" value=""""/>",name_furi
https://www.prsys.jp/,"<input id=""furi"" name=""furi"" placeholder=""(例)やまだ たろう"" size=""60"" type=""text"" value=""""/>",name_furi
https://www.sbc-sol.co.jp/,"<input name=""kana"" placeholder=""例）やまだ　たろう"" type=""text""/>",name_furi
https://www.seattleconsulting.co.jp/,"<input aria-invalid=""false"" class=""wpcf7-form-control wpcf7-text form-control seattle-form__input"" name=""name-incharge-kana"" placeholder=""例）しあとる たろう"" size=""40"" type=""text"" value=""""/>",name_furi
https://www.tomorrow-net.co.jp/,"<input class=""form-control"" name=""contact_data[furigana]"" pattern=""[ァ-ヴー\s　]+"" placeholder=""ヤマダ　タロウ"" required="""" type=""text""/>",name_furi
https://www.unilabo.jp/,"<input name=""お名前フリガナ"" placeholder=""ヤマダ タロウ"" size=""60"" type=""text"" value=""""/>",name_furi
https://www.webedge.jp/,"<input aria-invalid=""false"" aria-required=""true"" class=""wpcf7-form-control wpcf7-text wpcf7-validates-as-required"" id=""kana"" name=""kana"" placeholder=""オナマエ"" size=""40"" type=""text"" value=""""/>",name_furi
https://www.westunitis.co.jp/,"<input name=""kana"" size=""60"" type=""text"" value=""""/>",name_furi
https://yokota-ent.com/,"<input aria-invalid=""false"" aria-required=""true"" class=""wpcf7-form-control wpcf7-text wpcf7-validates-as-required"" name=""your-furigana"" placeholder=""ヨコタ　エンタ"" size=""40"" type=""text"" value=""""/>",name_furi
https://ascent-biz.com/,"<input aria-invalid=""false"" class=""wpcf7-form-control wpcf7-text"" name=""your-name-kana"" size=""40"" type=""text"" value=""""/>",name_furi
https://groundinc.co.jp/,"<input id=""kana_name"" name=""kana_name"" placeholder="""" size=""20"" type=""text""/>",name_furi
https://www.techvan.co.jp/,"<input class=""elq-item-input"" id=""fe3748"" name=""nameKana1_0-100"" style=""width:100%;"" type=""text"" value=""""/>",name_furi
https://bties.co.jp/,"<input aria-invalid=""false"" aria-required=""true"" class=""wpcf7-form-control wpcf7-text wpcf7-validates-as-required"" name=""your-name-kana"" size=""40"" type=""text"" value=""""/>",name_furi
https://www.esna.jp/,"<input name=""furigana"" type=""text"" value=""""/>",name_furi
https://lainz.jp/,"<input class=""p-contact-form__input"" name=""フリガナ"" size=""60"" type=""text"" value=""""/>",name_furi
https://www.wing-net.co.jp/,"<input id=""furi_s"" name=""furi_s"" size=""30"" type=""text""/>",name_furi
http://www.art-sys.co.jp/,"<input id=""customerNameKana"" maxlenght=""500"" name=""customerNameKana"" placeholder=""例）タナカ タロウ"" type=""text"" value=""""/>",name_furi
https://vitoria.co.jp/,"<input id=""hiragana"" name=""hiragana"" placeholder=""たなか　たろう"" size=""60"" type=""text"" value=""""/>",name_furi
https://www.cosmedia.co.jp/,"<input id=""name02"" name=""name02"" type=""text""/>",name_furi
https://www.tasnet.jp/,"<input class=""input_area"" id=""furigana"" name=""furi"" type=""text""/>",name_furi
https://www.t-answer.jp/,"<input class=""size_m"" name=""kana"" placeholder=""例）やまだ たろう"" type=""text"" value=""""/>",name_furi
http://www.prinetz.co.jp/,"<input class=""form-jpn"" id=""name2"" name=""フリガナ"" size=""30"" type=""text""/>",name_furi
https://www.founder.co.jp/,"<input aria-invalid=""false"" aria-required=""true"" class=""wpcf7-form-control wpcf7-text wpcf7-validates-as-required"" name=""your-name2"" size=""40"" type=""text"" value=""""/>",name_furi
https://www.bemac-jp.com/,"<input aria-invalid=""false"" aria-required=""true"" class=""wpcf7-form-control wpcf7-text wpcf7-validates-as-required borStyle full"" name=""furigana"" size=""40"" type=""text"" value=""""/>",name_furi
https://dalab.jp/,"<input aria-invalid=""false"" aria-required=""true"" class=""wpcf7-form-control wpcf7-text wpcf7-validates-as-required"" name=""your-name-kana"" placeholder=""フリガナを入力してください"" size=""40"" type=""text"" value=""""/>",name_furi
http://www.feat-inc.com/,"<input class=""middle"" name=""ご担当者名フリガナ"" type=""text"" value=""""/>",name_furi
https://www.livesense.co.jp/,"<input class=""input input-md"" name=""kana"" placeholder=""ヤマダ　タロウ"" size=""60"" type=""text"" value=""""/>",name_furi
https://www.mylevel.co.jp/,"<input id=""customform_kana_2c312eb0fc9abc8f6ddadc40d1d563a1"" name=""customform_kana"" size=""30"" type=""text""/>",name_furi
https://infrontinc.co.jp/,"<input aria-invalid=""false"" class=""wpcf7-form-control wpcf7-text"" maxlength=""100"" name=""your-name_kana"" placeholder=""(例:ヤマダタロウ)"" size=""30"" type=""text"" value=""""/>",name_furi
https://gruff.co.jp/,"<input class=""form--input"" name=""フリガナ"" placeholder=""ヤマダ　タロウ"" type=""text"" value=""""/>",name_furi
https://www.vlcank.com/mr/,"<input class=""size40"" name=""name2"" size=""60"" type=""text"" value=""""/>",name_furi
https://diamond-f.co.jp/,"<input class=""sizeM"" name=""contactkana"" size=""60"" type=""text"" value=""""/>",name_furi
https://bandainamco-nexus.co.jp/,"<input class=""entry-form__text entry-form__name"" id=""form_name_kana"" name=""name_kana"" size=""60"" type=""text"" value=""""/>",name_furi
https://beyondthedata.co.jp/,"<input class=""c-form-input-text"" data-js-myform-field=""ふりがな"" name=""your-kana"" type=""text""/>",name_furi
